amplitude,duration,energy,rms,rise_time,counts,label
0.001100597,0.0048259,13624.67805,5.97E-06,0.0002897,476,0
0.002394522,0.0067553,53636.44968,7.11E-06,0.0002914,688,0
0.00011417,0.0005046,172.0409733,5.97E-06,7.10E-06,5,0
0.000249651,0.0007491,327.6073224,7.34E-06,8.62E-05,33,0
0.000159838,0.0002275,114.5985408,7.02E-06,0.000173,6,0
0.000146137,0.0004279,141.8260328,8.82E-06,0.0001796,8,0
0.000360777,0.0019861,524.4012943,6.63E-06,1.98E-05,43,0
0.00053127,0.0053543,5953.306429,8.82E-06,0.0001804,395,0
0.000330331,0.0050264,2043.235284,8.01E-06,0.0002206,200,0
0.000141571,0.0015184,276.7375546,8.82E-06,6.97E-05,8,0
0.000351643,0.000724,800.925751,9.85E-06,0.0002259,54,0
0.000124826,0.0002623,78.36328459,9.67E-06,0.0001172,2,0
0.000117214,0.0002597,99.68354455,9.22E-06,6.48E-05,2,0
0.000176583,0.0004647,164.2032544,9.72E-06,0.000162,14,0
0.000312064,0.0008122,379.880811,9.12E-06,2.20E-05,43,0
0.000398833,0.0019818,1305.341265,1.10E-05,0.0002516,154,0
0.00012787,0.0002051,49.94971158,1.02E-05,0.0002034,2,0
0.000258785,0.0007035,213.5835619,1.21E-05,0.0002423,15,0
0.000126348,0.0002478,92.56501941,9.21E-06,0.0001909,3,0
0.000249651,0.0006766,253.8022372,1.16E-05,0.0002119,21,0
0.000162882,0.0002665,107.4812206,9.58E-06,0.0001689,3,0
0.000391222,0.0014403,825.7746853,1.10E-05,0.0002379,54,0
0.000155271,0.0003025,143.3311581,9.02E-06,0.0001666,10,0
0.000234429,0.001591,522.3187007,1.11E-05,0.0002253,38,0
0.000196372,0.0007501,247.4278397,1.01E-05,0.0002241,13,0
0.000159838,0.0014496,357.60796,9.30E-06,0.0002171,22,0
0.000207028,0.000879,217.6423392,9.23E-06,0.0002195,16,0
0.000187239,0.0002331,156.999175,1.02E-05,0.0002106,12,0
0.000138526,0.0002537,89.93248688,7.98E-06,0.0001835,2,0
0.000628695,0.0033127,4356.922987,8.13E-06,0.0002053,266,0
0.000418623,0.0024832,1793.596936,7.06E-06,0.0002004,155,0
0.000146137,0.0002823,177.1654253,6.81E-06,0.0002049,13,0
0.000129392,0.000575,202.8006619,7.50E-06,0.0003154,19,0
0.000459724,0.0017251,672.1657035,6.21E-06,7.11E-05,71,0
0.000272485,0.0022577,816.5639266,6.57E-06,0.0005028,79,0
0.000109603,0.0002106,52.63507828,8.85E-06,0.0001326,3,0
0.000462768,0.0014983,793.8633042,1.12E-05,0.0002191,99,0
0.000210072,0.0005897,166.0621834,9.48E-06,0.000145,15,0
0.000351643,0.0013475,557.6234265,9.78E-06,0.0001826,67,0
0.00025574,0.0011621,469.7333978,1.10E-05,0.0001687,51,0
0.00020855,0.0014755,342.4295344,9.83E-06,1.65E-05,25,0
0.000137004,0.0006941,168.2732474,1.10E-05,0.0002192,7,0
0.000188761,0.001095,296.690707,1.22E-05,0.0002523,27,0
0.000132437,0.0003657,95.29636111,1.05E-05,2.46E-05,5,0
0.00012787,0.0002475,103.1429783,7.42E-06,2.91E-05,3,0
0.000217684,0.0007083,304.1006543,1.12E-05,0.0002292,33,0
0.00012787,0.0004914,130.4567662,8.15E-06,0.0002319,6,0
0.000219206,0.0005975,267.9995228,1.12E-05,0.0002072,22,0
0.000178105,0.0003501,104.8687095,9.64E-06,5.70E-06,7,0
0.00014766,0.000236,85.04347143,1.00E-05,0.0002036,9,0
0.000178105,0.0003941,127.4152786,1.12E-05,0.0001357,8,0
0.000400356,0.0044936,3315.918723,6.87E-06,1.86E-05,337,0
0.000532793,0.0054885,4435.820545,7.46E-06,0.0019718,355,0
0.001131042,0.0059358,14702.56206,9.27E-06,0.0019677,602,0
0.000137004,0.000397,127.3623517,6.87E-06,3.83E-05,8,0
0.000112648,0.0003196,107.9085287,9.27E-06,0.0001345,6,0
0.000301408,0.000893,607.164183,8.73E-06,0.0002044,47,0
0.000293797,0.0017858,513.4128972,6.98E-06,0.000177,37,0
0.000231384,0.0014,660.456537,7.47E-06,0.0004715,93,0
0.000360777,0.0016724,804.9793376,8.81E-06,0.0002291,92,0
0.000140048,0.0006266,181.3690794,8.73E-06,0.0004258,9,0
0.00028923,0.0014087,687.5866102,7.47E-06,0.000137,101,0
0.000412534,0.0025583,1308.238432,7.14E-06,0.000169,100,0
0.000657618,0.0045213,6322.769452,8.04E-06,2.49E-05,329,0
0.000132437,0.0003191,80.84899371,8.18E-06,0.0001284,3,0
0.000140048,0.0002293,84.42596037,9.80E-06,1.90E-06,5,0
0.000133959,0.0007215,132.2540552,9.80E-06,0.0002211,4,0
0.000400356,0.0022224,1789.374651,8.02E-06,0.0001718,141,0
0.00045059,0.0030235,2309.21478,8.17E-06,0.0002282,182,0
0.000720031,0.0037563,5612.27663,9.80E-06,0.00017,266,0
0.000560193,0.0034967,4365.817667,8.92E-06,0.0002089,274,0
0.000357732,0.0009402,322.3953696,8.02E-06,2.09E-05,40,0
0.000418623,0.0022032,1209.325803,9.80E-06,0.0001686,133,0
0.001421795,0.0053539,26575.53456,6.64E-06,0.0001845,556,0
0.001557276,0.0056452,34499.00345,6.78E-06,0.000526,616,0
0.002284919,0.0071651,70353.39242,8.10E-06,0.0001864,687,0
0.001895219,0.0063448,43933.79183,6.93E-06,3.99E-05,682,0
0.000133959,0.0002092,94.70100333,1.00E-05,0.0002086,5,0
0.000156793,0.0011076,496.9809111,6.22E-06,0.001073,52,0
0.000167449,0.0009226,314.5595046,5.96E-06,0.0002059,17,0
0.000118737,0.0002114,41.88814267,6.90E-06,3.00E-07,2,0
0.000156793,0.0004429,144.1867937,1.02E-05,1.51E-05,7,0
0.000441457,0.0025752,1912.27029,1.02E-05,0.0002405,135,0
0.000173538,0.0010424,278.1511933,8.58E-06,8.00E-07,18,0
0.000231384,0.001482,372.9851163,8.93E-06,5.60E-06,27,0
0.000237473,0.0012435,401.0308893,8.66E-06,0.0002098,29,0
0.000140048,0.0004582,139.6527869,1.01E-05,0.0004292,9,0
0.000143093,0.0003687,152.5397849,1.16E-05,9.25E-05,8,0
0.00055106,0.0022159,2934.699539,1.18E-05,0.0002333,194,0
0.000391222,0.0011455,747.1374045,9.47E-06,4.85E-05,69,0
0.000490169,0.003023,2490.804929,9.60E-06,0.0002182,210,0
0.000144615,0.0003714,123.0077957,1.18E-05,4.60E-06,5,0
0.000220728,0.0017904,565.911997,8.46E-06,1.84E-05,48,0
0.000205506,0.0013411,718.5875749,8.72E-06,0.0004139,80,0
0.00049778,0.0020449,1963.343887,1.00E-05,0.0002375,149,0
0.000129392,0.0006607,178.9355557,8.72E-06,0.0004147,11,0
0.001039707,0.0045689,16785.51826,8.92E-06,0.0005089,469,0
0.00166688,0.0049912,24765.33694,1.00E-05,0.0002469,480,0
0.000797667,0.0041906,10959.39835,8.95E-06,9.69E-05,442,0
0.000146137,0.0008548,283.1098201,8.84E-06,0.0008068,29,0
0.001009261,0.0051247,8947.88693,8.93E-06,0.0008624,366,0
0.000924014,0.0052349,10952.94145,8.48E-06,2.92E-05,466,0
0.000379044,0.0021368,1951.510699,9.25E-06,0.0001869,143,0
0.000723076,0.0031932,4699.366147,1.04E-05,0.0001908,244,0
0.000397311,0.0025226,2022.40323,9.89E-06,0.0004466,159,0
0.000152226,0.0003381,155.2552763,1.04E-05,4.37E-05,11,0
0.000149182,0.0006445,255.7951053,6.91E-06,2.15E-05,25,0
0.000404922,0.0026863,1663.170295,6.19E-06,0.0001733,126,0
0.000488647,0.0024973,3584.123929,6.39E-06,0.000205,231,0
0.000141571,0.0003184,130.0423423,9.11E-06,0.000294,10,0
0.000232906,0.0014421,429.5705228,7.31E-06,0.0001881,37,0
0.000211595,0.0009264,308.1339414,8.23E-06,0.0002104,19,0
0.000232906,0.0016725,760.2265627,8.09E-06,0.0001908,65,0
0.000135482,0.0005062,113.2043673,6.45E-06,0.0005056,1,0
0.000254218,0.0005024,322.745929,9.33E-06,0.0002115,28,0
0.000133959,0.0002905,97.1466697,8.24E-06,0.0002873,3,0
0.000392744,0.0027754,2158.927121,9.97E-06,0.0006166,173,0
0.000904225,0.0039886,8945.534419,1.13E-05,0.0001811,312,0
0.000129392,0.0003776,100.2299612,9.97E-06,1.41E-05,5,0
0.00011417,0.0002416,89.70168494,1.13E-05,3.50E-06,3,0
0.000164405,0.0003254,99.80274588,1.17E-05,6.81E-05,4,0
0.000159838,0.000853,277.8587515,1.00E-05,0.0001612,22,0
0.000316631,0.0022032,1187.931668,1.19E-05,0.0002862,109,0
0.000388177,0.0025277,2153.653158,1.35E-05,0.0001785,140,0
0.000150704,0.0008014,317.1954667,9.56E-06,0.0002705,28,0
0.000216162,0.0011313,254.6383149,1.13E-05,0.0002226,29,0
0.000245085,0.0011526,473.4063002,1.42E-05,0.0004306,69,0
0.000634784,0.0040338,3919.255765,7.36E-06,2.66E-05,263,0
0.001179755,0.0059394,16299.69074,1.06E-05,2.73E-05,478,0
0.000347076,0.0022873,1172.274213,9.96E-06,0.0002407,96,0
0.000178105,0.0006035,219.956847,7.90E-06,0.0001165,16,0
0.000133959,0.0004591,147.126228,8.91E-06,0.0004585,6,0
0.00030902,0.0014711,736.0539986,9.96E-06,0.0002393,71,0
0.000257263,0.001249,436.4549091,1.10E-05,6.80E-06,43,0
0.000121781,0.0002274,100.5125777,8.17E-06,0.0002236,4,0
0.000181149,0.0005473,249.5372212,8.77E-06,0.0002213,23,0
0.00024204,0.0013889,670.6081148,1.00E-05,0.0004792,61,0
0.000442979,0.0025025,2425.284614,6.88E-06,0.0001721,172,0
0.00085399,0.0041715,10759.26062,9.17E-06,0.0005101,359,0
0.000117214,0.0003818,138.341665,6.94E-06,1.07E-05,1,0
0.000519092,0.0025329,2210.150322,6.88E-06,0.0001966,175,0
0.000910314,0.0054592,11180.93299,9.17E-06,0.0004788,405,0
0.000371433,0.0014065,1080.339774,9.55E-06,0.0008248,76,0
0.000473424,0.0042769,3994.851095,8.99E-06,0.0004345,285,0
0.001854118,0.0054311,27430.70692,7.25E-06,0.0001933,479,0
0.003094764,0.0086245,92471.03444,8.29E-06,0.0002082,794,0
0.001182799,0.0052319,18267.48919,7.78E-06,0.0002079,555,0
0.000130915,0.0003331,96.26128008,8.29E-06,2.11E-05,5,0
0.000188761,0.0004702,164.4749334,9.66E-06,2.44E-05,12,0
0.000474946,0.0022896,1857.685352,8.29E-06,0.000238,127,0
0.000141571,0.0002777,95.88643548,1.01E-05,0.0002064,5,0
0.000150704,0.0006205,164.7239028,8.29E-06,0.0002794,13,0
0.000264874,0.0018115,628.8309239,1.04E-05,0.000455,59,0
0.00043689,0.0023342,1480.083734,1.07E-05,1.06E-05,178,0
0.000908792,0.0044673,12608.92556,1.08E-05,3.00E-05,616,0
0.000126348,0.0002093,105.40975,1.04E-05,4.10E-06,2,0
0.000465813,0.0023104,2230.346883,1.16E-05,0.0002374,154,0
0.000225295,0.0012211,420.4744236,1.14E-05,0.0002282,29,0
0.000178105,0.0003617,150.7132053,1.08E-05,0.0002107,9,0
0.000363821,0.0017425,532.4465495,8.69E-06,2.22E-05,61,0
0.000263352,0.0015798,538.4060596,9.33E-06,0.0002266,72,0
0.000604339,0.0030465,2596.020212,1.07E-05,2.06E-05,247,0
0.000404922,0.0023027,1506.836738,9.52E-06,0.0001613,202,0
0.000156793,0.000653,246.0237482,9.33E-06,0.0002173,13,0
0.000347076,0.0021421,1410.277362,1.07E-05,0.000418,112,0
0.000205506,0.0005255,225.0681368,9.52E-06,0.0002149,17,0
0.000344032,0.0022262,943.7356118,9.33E-06,0.000145,85,0
0.000526703,0.0031906,3123.699079,1.07E-05,0.0004896,238,0
0.000146137,0.0002661,157.7842724,1.18E-05,7.70E-05,16,0
0.000168971,0.0002478,118.8205479,1.01E-05,2.29E-05,6,0
0.000120259,0.0002485,98.87842581,1.03E-05,6.55E-05,3,0
0.000534315,0.0030011,4020.861918,8.51E-06,2.94E-05,278,0
0.000430801,0.0021956,1134.852783,8.63E-06,0.0002178,86,0
0.000435368,0.0023759,1933.531598,7.05E-06,0.0005205,124,0
0.000168971,0.0002063,134.7994577,7.05E-06,4.82E-05,8,0
0.000158315,0.0002947,127.3128544,7.86E-06,2.75E-05,11,0
0.000604339,0.0031358,4653.148846,6.27E-06,0.0002319,251,0
0.000828112,0.0040905,6816.658452,6.60E-06,0.0003396,320,0
0.000117214,0.0005694,123.8266328,7.00E-06,0.0002418,2,0
0.000363821,0.0029121,2127.388824,1.09E-05,0.0002173,156,0
0.000185716,0.0012777,382.451889,8.09E-06,3.00E-05,30,0
0.00017506,0.0003828,98.1671109,9.21E-06,2.60E-06,9,0
0.000179627,0.0006418,288.841309,9.25E-06,1.42E-05,32,0
0.000135482,0.000239,93.1328478,8.21E-06,0.000225,4,0
0.000140048,0.0003257,138.8903063,9.25E-06,2.47E-05,10,0
0.000126348,0.0002451,95.57221115,8.84E-06,1.85E-05,5,0
0.000200939,0.000964,286.8174818,8.19E-06,3.63E-05,15,0
0.00014766,0.0005251,136.1964119,8.76E-06,0.0002045,9,0
0.000229862,0.0002651,151.9929974,1.02E-05,1.70E-05,13,0
0.000500825,0.0023025,1882.597132,1.19E-05,0.0002442,146,0
0.000258785,0.0011131,339.3832268,1.11E-05,0.0001508,28,0
0.000185716,0.0007021,367.4270533,1.10E-05,0.0005001,33,0
0.000182672,0.0003157,130.026214,1.09E-05,0.0002026,4,0
0.000462768,0.0017306,586.0122508,1.11E-05,1.59E-05,64,0
0.000601294,0.0030852,3244.530385,1.09E-05,0.0003442,285,0
0.00077331,0.0032247,7054.125195,1.11E-05,0.0002449,328,0
0.000143093,0.0016632,379.8964759,1.11E-05,0.0007693,25,0
0.000140048,0.0004013,142.7020606,1.17E-05,7.30E-06,13,0
0.000159838,0.0005041,145.6024717,1.40E-05,1.80E-05,7,0
0.000118737,0.0003362,59.86742864,1.19E-05,0.0003357,4,0
0.000196372,0.0010035,384.1265471,1.39E-05,0.000449,38,0
0.000441457,0.0020338,2030.466838,1.57E-05,0.000245,147,0
0.000162882,0.0002067,115.6492921,1.24E-05,0.0001673,9,0
0.000121781,0.0005068,150.1890346,1.57E-05,0.0004527,6,0
0.000202461,0.0002766,169.0266443,1.20E-05,0.0001909,18,0
0.000342509,0.0017472,1023.277933,1.54E-05,0.0002361,75,0
0.000167449,0.0013048,357.6383629,1.36E-05,0.0004164,24,0
0.000137004,0.0003485,111.8147357,1.20E-05,0.0003346,6,0
0.000138526,0.000205,122.1682884,1.15E-05,0.0001941,11,0
0.000213117,0.000474,262.6166468,1.42E-05,0.0002089,25,0
0.000226817,0.0010431,389.6559685,1.12E-05,1.93E-05,33,0
0.000261829,0.0014073,746.7710875,9.19E-06,0.0001807,71,0
0.000210072,0.0006285,342.4805148,7.53E-06,0.0002243,33,0
0.000185716,0.001205,295.4551287,7.22E-06,1.39E-05,21,0
0.000420145,0.0027786,2142.299185,6.66E-06,0.0001047,191,0
0.000689586,0.0027684,4289.722359,7.00E-06,0.0002101,289,0
0.000277052,0.0013987,794.0343201,8.20E-06,0.0001833,75,0
0.000210072,0.000502,258.8811776,9.11E-06,0.0002141,15,0
0.000234429,0.0013803,556.2705934,9.97E-06,0.0001543,49,0
0.000487125,0.0039743,3779.504354,8.03E-06,1.78E-05,265,0
0.000153749,0.0007214,283.5557591,7.24E-06,1.71E-05,19,0
0.000188761,0.0003341,174.8264469,7.91E-06,3.36E-05,17,0
0.000184194,0.0002497,203.321403,1.06E-05,7.07E-05,19,0
0.000266396,0.0010297,600.6531582,8.26E-06,1.86E-05,65,0
0.000339465,0.0021866,1155.970883,9.06E-06,0.0001989,132,0
0.000286186,0.001894,1060.648568,1.28E-05,0.0007269,93,0
0.000197894,0.0007987,285.5874651,9.62E-06,0.0002183,15,0
0.000258785,0.0009224,511.2858117,1.42E-05,0.0001602,52,0
0.000246607,0.0007768,326.8757081,1.46E-05,0.0002181,26,0
0.000379044,0.0014667,904.7248001,9.30E-06,0.0001861,93,0
0.000234429,0.0013416,465.2301645,9.54E-06,0.00019,50,0
0.000249651,0.0006199,571.1777109,8.62E-06,0.0004856,53,0
0.000200939,0.0009711,343.2557868,8.05E-06,3.34E-05,28,0
0.000248129,0.0005117,376.1991029,6.63E-06,0.0001338,29,0
0.000379044,0.0020577,1457.022819,7.60E-06,0.0001966,115,0
0.000220728,0.0011013,462.3129762,6.58E-06,0.0006076,35,0
0.000118737,0.0005717,128.7949922,7.02E-06,9.35E-05,4,0
0.001974377,0.0066798,54180.23148,9.35E-06,0.0005348,590,0
0.000651529,0.0044705,10314.02087,7.99E-06,0.0004825,416,0
0.000105036,0.0003241,108.8173692,8.29E-06,1.00E-07,1,0
0.00012787,0.00032,112.7574087,7.55E-06,1.81E-05,6,0
0.00016136,0.0002677,138.3178433,6.66E-06,0.0001616,16,0
0.000140048,0.0004653,133.9670876,6.79E-06,0.0002391,11,0
0.000167449,0.0007285,232.6203657,7.62E-06,0.0002919,23,0
0.00030902,0.0013589,459.2848362,7.41E-06,1.33E-05,43,0
0.000254218,0.001608,812.9674021,7.62E-06,0.0002393,80,0
0.000184194,0.0003131,254.164383,9.71E-06,0.0001476,28,0
0.000156793,0.0004464,197.9375074,1.12E-05,3.19E-05,15,0
0.000196372,0.0003952,174.1003013,1.12E-05,0.0002375,15,0
0.000124826,0.0003816,80.43846286,8.64E-06,0.0003251,8,0
0.000525181,0.0022266,1025.717945,8.31E-06,1.59E-05,118,0
0.000487125,0.0033832,2968.013621,1.12E-05,0.0002529,281,0
0.000162882,0.0009971,317.1816557,8.65E-06,2.22E-05,22,0
0.000167449,0.0017064,434.4645436,8.43E-06,0.0002258,29,0
0.000202461,0.0017177,526.0964372,8.55E-06,0.0002209,40,0
0.000109603,0.0003575,65.05157397,1.10E-05,7.00E-07,2,0
0.00012787,0.0003522,99.75297052,5.86E-06,3.00E-06,3,0
0.002711153,0.0068415,99445.16563,6.95E-06,0.000939,841,0
0.00014766,0.0011415,281.9311544,6.54E-06,0.000875,16,0
0.000156793,0.0004345,147.0787699,8.58E-06,5.38E-05,8,0
0.000348599,0.0011851,614.0627511,5.87E-06,0.0001679,43,0
0.000132437,0.0004945,122.2427197,5.87E-06,0.0002998,11,0
0.000363821,0.0011317,832.2528973,8.49E-06,0.0001659,67,0
0.000152226,0.0004861,181.4566729,8.49E-06,0.0001538,13,0
0.000126348,0.0004996,120.8333448,7.44E-06,7.00E-07,7,0
0.00030902,0.0018694,957.8035928,6.33E-06,1.78E-05,78,0
0.000683497,0.0042398,3787.284883,8.12E-06,0.0004455,227,0
0.000382088,0.0032152,2173.226924,6.68E-06,0.0007327,183,0
0.000226817,0.0021083,661.625192,1.09E-05,0.0001897,62,0
0.000172016,0.0008625,217.734938,9.81E-06,7.20E-06,15,0
0.000137004,0.0003332,110.4116638,1.03E-05,1.67E-05,5,0
0.00012787,0.0004007,99.23343442,9.41E-06,6.50E-06,4,0
0.000222251,0.001252,405.4823079,1.23E-05,4.00E-06,46,0
0.000357732,0.0022587,1289.210156,1.23E-05,0.0002507,89,0
0.000153749,0.0004592,143.8183448,1.34E-05,0.0002322,16,0
0.000137004,0.0006914,139.624516,1.14E-05,0.0003084,4,0
0.000214639,0.000268,218.8063596,5.91E-06,0.0001535,16,0
0.000207028,0.0010035,445.2609765,5.99E-06,1.71E-05,45,0
0.000374477,0.0019735,1349.204758,7.03E-06,0.000186,102,0
0.000245085,0.0014099,530.7785651,5.93E-06,0.0002601,41,0
0.000120259,0.0002717,97.99748538,5.99E-06,6.00E-07,1,0
0.000126348,0.0003109,84.88533965,8.08E-06,7.44E-05,3,0
0.000178105,0.0007115,265.1731722,8.28E-06,0.0004617,25,0
0.000149182,0.0005057,117.16174,8.24E-06,6.40E-06,4,0
0.000144615,0.0007141,173.5295995,8.24E-06,6.50E-06,7,0
0.00017506,0.000241,115.2510893,8.66E-06,0.0001822,9,0
0.000283141,0.0019517,746.4340611,1.10E-05,0.0004406,69,0
0.000313586,0.0021138,971.6540266,9.16E-06,2.40E-05,92,0
0.000143093,0.000481,140.3196099,9.55E-06,0.000213,6,0
0.000223773,0.0020329,647.1571543,9.73E-06,2.50E-05,56,0
0.000112648,0.0005036,118.0149657,9.77E-06,3.00E-07,4,0
0.000172016,0.0007113,172.645971,8.01E-06,0.0001822,14,0
0.000302931,0.0009308,717.8368661,8.95E-06,0.0002193,47,0
0.00019485,0.0005273,177.020363,1.08E-05,0.0001987,13,0
0.000103514,0.0002351,53.57812204,8.43E-06,0.0002348,2,0
0.00049778,0.0018585,1817.135583,8.31E-06,0.0008639,160,0
0.000372955,0.0022582,3250.843698,1.02E-05,0.0004641,218,0
0.000881391,0.0039728,8400.040422,1.08E-05,0.0002478,336,0
0.000168971,0.0002455,109.4394222,1.13E-05,0.000211,7,0
0.003033873,0.0058671,77714.54584,1.13E-05,0.0003617,654,0
0.0004034,0.0021221,886.7199312,8.69E-06,0.0002083,61,0
0.000140048,0.0003294,130.7003596,7.80E-06,0.0002499,13,0
0.000190283,0.0010655,381.0864499,7.25E-06,0.0006879,33,0
0.000121781,0.000263,74.92350141,6.24E-06,3.80E-06,2,0
0.000164405,0.0016511,362.4116066,6.45E-06,3.65E-05,25,0
0.000318153,0.0025726,1678.495266,7.67E-06,0.0007011,153,0
0.000152226,0.0003563,170.5785788,6.54E-06,1.03E-05,12,0
0.000272485,0.0010875,383.7486437,8.67E-06,0.0002196,30,0
0.000109603,0.0006907,98.50135661,7.79E-06,1.00E-07,1,0
0.000115692,0.0002456,52.18376316,9.06E-06,5.00E-06,1,0
0.000176583,0.0002362,138.9157037,8.15E-06,0.0001665,9,0
0.000129392,0.0005941,103.8504002,8.97E-06,5.00E-07,2,0
0.000260307,0.0012984,616.6258576,1.06E-05,0.0002367,57,0
0.000205506,0.0008664,214.1305347,8.88E-06,0.000186,15,0
0.00019485,0.0004495,122.823803,1.00E-05,0.0002206,7,0
0.000782444,0.0037741,5762.030385,8.12E-06,0.0001663,297,0
0.00066523,0.003932,6468.16791,8.40E-06,0.0002606,378,0
0.000130915,0.0002821,145.5788353,7.33E-06,0.0002436,6,0
0.000132437,0.0005689,112.9669842,8.50E-06,0.0001005,4,0
0.000132437,0.0007159,159.047102,9.71E-06,5.00E-07,6,0
0.000144615,0.0003619,156.6290577,8.17E-06,2.16E-05,14,0
0.000162882,0.0002089,117.9829871,9.24E-06,0.0001866,8,0
0.000248129,0.0014985,633.891326,8.29E-06,2.43E-05,54,0
0.000152226,0.0004461,142.8489767,7.71E-06,7.24E-05,6,0
0.000112648,0.0002115,44.25390893,9.84E-06,0.0002111,1,0
0.000152226,0.0005501,169.4343017,8.76E-06,7.40E-06,8,0
0.000313586,0.0016792,1104.134991,1.05E-05,0.0001701,92,0
0.00033642,0.0025778,1492.667445,8.32E-06,6.41E-05,118,0
0.000394266,0.0023539,1831.991627,8.76E-06,0.0002218,139,0
0.000345554,0.0019105,1462.814094,9.82E-06,1.52E-05,143,0
0.000176583,0.0006212,222.7358322,1.08E-05,0.0004519,19,0
0.000129392,0.0002728,118.7975604,9.92E-06,0.0002019,8,0
0.000126348,0.0004773,107.2221478,1.11E-05,0.0004733,2,0
0.000120259,0.0002138,60.60627294,9.58E-06,0.0002109,2,0
0.00014766,0.0004441,106.9285937,9.48E-06,0.0003877,8,0
0.00019485,0.0002364,164.6036819,8.52E-06,0.0001757,15,0
0.000316631,0.0024026,1069.215398,7.00E-06,0.0002041,100,0
0.000162882,0.0009772,265.459033,6.28E-06,0.0005428,21,0
0.000108081,0.0003738,82.11460404,6.08E-06,4.58E-05,1,0
0.000129392,0.0005867,133.9637507,7.31E-06,0.0005861,3,0
0.000249651,0.0012976,759.4186633,1.00E-05,0.0001912,71,0
0.000141571,0.0002055,114.005593,8.35E-06,0.0001796,7,0
0.000129392,0.000528,106.0640596,1.00E-05,6.64E-05,4,0
0.000316631,0.0017567,722.2502813,1.08E-05,0.0002463,51,0
0.000263352,0.0012656,504.2527481,8.02E-06,2.70E-06,43,0
0.000257263,0.0012362,504.7671862,8.20E-06,0.0002328,60,0
0.000494736,0.0024149,2371.433051,1.08E-05,0.0002434,181,0
0.000179627,0.0003574,213.0392771,1.08E-05,8.00E-05,21,0
0.000404922,0.0028981,1808.952588,1.26E-05,0.0009654,201,0
0.000245085,0.0016298,627.1962159,1.00E-05,1.62E-05,79,0
0.000138526,0.0002518,106.215703,9.50E-06,0.0002341,8,0
0.00019485,0.0008578,363.4393704,1.20E-05,0.0002965,30,0
0.000133959,0.0004433,106.6793461,9.78E-06,1.00E-06,2,0
0.000152226,0.0007375,223.9712251,1.06E-05,0.000166,15,0
0.000178105,0.0002427,177.543236,8.71E-06,0.0002171,19,0
0.000109603,0.0002098,92.83604948,1.11E-05,0.0002067,3,0
0.000182672,0.0009889,188.5840038,1.08E-05,2.90E-06,16,0
0.000488647,0.001872,1273.091653,7.94E-06,1.24E-05,111,0
0.000513003,0.0025917,1975.978671,8.31E-06,0.0002307,151,0
0.000217684,0.0006327,207.7272175,1.06E-05,0.0002189,16,0
0.000156793,0.000511,135.8301876,9.92E-06,1.12E-05,6,0
0.000261829,0.0012063,615.416233,8.18E-06,0.000218,48,0
0.00016136,0.0012165,393.0280868,8.98E-06,3.90E-05,27,0
0.000261829,0.001604,745.4989888,9.65E-06,0.0001762,68,0
0.000269441,0.0011657,472.6834915,9.34E-06,0.0002403,40,0
0.000181149,0.0002863,140.7040017,7.69E-06,2.11E-05,9,0
0.000234429,0.0007659,495.6598713,8.23E-06,0.0002497,43,0
0.000430801,0.0024216,2370.919911,1.08E-05,0.0001826,195,0
0.000123303,0.000239,111.4544436,1.08E-05,0.0001787,6,0
0.000214639,0.0002447,233.5388462,6.34E-06,7.09E-05,24,0
0.000455157,0.0020136,2548.078662,7.67E-06,0.0001977,149,0
0.000205506,0.0017714,770.8977694,6.76E-06,0.0010548,62,0
0.000267919,0.0016118,631.6945365,7.09E-06,1.52E-05,67,0
0.000196372,0.0003299,154.7283249,7.34E-06,8.70E-06,16,0
0.00017506,0.0012434,335.5170626,7.62E-06,6.75E-05,21,0
0.000217684,0.0012403,552.1620407,8.95E-06,0.0001656,58,0
0.000229862,0.0018461,492.815724,1.00E-05,0.0003799,38,0
0.000118737,0.0002196,62.47567598,1.01E-05,0.0002191,2,0
0.000150704,0.0004685,105.830755,9.58E-06,0.0002,7,0
0.000176583,0.0002036,118.5119778,7.33E-06,2.07E-05,8,0
0.000412534,0.0017688,862.047667,9.30E-06,0.0002338,64,0
0.000146137,0.0002412,74.48673886,7.51E-06,0.0002382,4,0
0.000633262,0.0047191,7503.951415,8.25E-06,0.0001791,397,0
0.000118737,0.0002841,85.18278682,6.82E-06,0.0002836,2,0
0.000240518,0.0007239,298.8288228,8.61E-06,0.000221,30,0
0.000181149,0.0004025,139.2083309,7.53E-06,1.22E-05,9,0
0.000187239,0.000689,205.0081111,7.98E-06,0.0002138,17,0
0.000133959,0.0002462,86.80136655,7.13E-06,4.00E-07,2,0
0.000141571,0.0002731,126.7805269,8.45E-06,0.0002688,6,0
